degradation_version,scenario_id,scenario_family,scenario_tier,scenario_status,seed,score_recomputed,fuzzy_state_rebuilt,labels_preserved,backtest_version,group_type,group_value,source_id,split,rollout_horizon_months,target,rows,rmse,mae,bias,simulation_90_coverage,simulation_90_mean_width,persistence_rmse,persistence_mae,rmse_relative_improvement,mae_relative_improvement
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,aquamatch_chla,aquamatch_chla,test,2,delta_yT,290,0.25104726422765006,0.14577488871116095,0.02604636039821814,0.15172413793103448,0.0,0.34547505223725805,0.2146391595129285,0.2733273716817007,0.320837404311675
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,aquamatch_chla,aquamatch_chla,test,2,irc1,290,0.15099107653412883,0.09922056995080772,-0.010158280208438689,0.0,0.0,0.18784542629731163,0.1074718285509093,0.1961950870438108,0.0767760138759802
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,aquamatch_chla,aquamatch_chla,test,2,sigma_F,290,2.3841857821338405e-08,2.3841857821338408e-08,-2.3841857821338408e-08,0.0,0.0,2.3841857821338405e-08,2.3841857821338408e-08,0.0,0.0
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,aquamatch_chla,aquamatch_chla,test,2,sigma_N,290,2.3841857821338405e-08,2.3841857821338408e-08,-2.3841857821338408e-08,0.0,0.0,2.3841857821338405e-08,2.3841857821338408e-08,0.0,0.0
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,aquamatch_chla,aquamatch_chla,test,2,sigma_T,290,0.06648375127892674,0.04088498881990278,-0.0028084694405629703,0.0,0.0,0.06861820733868973,0.04141518383276055,0.031106263811696813,0.012801947590013322
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,aquamatch_chla,aquamatch_chla,test,2,yF,290,0.0013250489377137039,0.0012839755107616555,0.0012839755107616555,0.0,0.0,0.0,0.0,,
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,aquamatch_chla,aquamatch_chla,test,2,yN,290,0.005349491834699866,0.00532685086644929,0.00532685086644929,0.0,0.0,0.0,0.0,,
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,aquamatch_chla,aquamatch_chla,test,2,yT,290,0.2265547775114467,0.14844906913405748,-0.016248140738441216,0.06551724137931035,0.0,0.2817681426323208,0.1612077414823691,0.19595318549876667,0.07914429065869032
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,lakebed_us_cse,lakebed_us_cse,test,2,all,9,0.04906322226824846,0.038263243661235964,0.018934448661974815,0.0,0.0,0.2889614968336917,0.16277297227837428,0.8302084436651219,0.7649287647349821
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,lakebed_us_cse,lakebed_us_cse,test,2,delta_yF,1,0.09247523644629752,0.09247523644629752,0.09247523644629752,0.0,0.0,0.5924752364462975,0.5924752364462975,0.8439171280795302,0.8439171280795302
