evaluation_cohort,comparison_id,challenger,reference,horizon_months,metric,source_id,site_id,cluster_id,shared_success_rows,positive_rows,negative_rows,challenger_metric,reference_metric,delta_challenger_minus_reference,challenger_better,status
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLHESD_WQX-BEAUDETTE POND INLET,wqp::wqp:21FLHESD_WQX-BEAUDETTE POND INLET,15,10,5,0.7163095238095237,0.8212554112554112,-0.10494588744588751,False,estimated
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLHESD_WQX-BEAUDETTE POND MIDDLE,wqp::wqp:21FLHESD_WQX-BEAUDETTE POND MIDDLE,15,11,4,0.7855962219598583,0.9329105238196147,-0.14731430185975636,False,estimated
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLHESD_WQX-BEAUDETTE POND OUTLET,wqp::wqp:21FLHESD_WQX-BEAUDETTE POND OUTLET,15,13,2,0.8284437784437784,0.8913042086119007,-0.06286043016812237,False,estimated
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLHESD_WQX-BEAUDETTE POND WEST,wqp::wqp:21FLHESD_WQX-BEAUDETTE POND WEST,15,11,4,0.851911976911977,0.8690738554374919,-0.017161878525514984,False,estimated
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLLCPC_WQX-ECROOKEDNWSH,wqp::wqp:21FLLCPC_WQX-ECROOKEDNWSH,5,0,5,,,,False,not_estimable_single_class
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLLCPC_WQX-HARRISLKWSH,wqp::wqp:21FLLCPC_WQX-HARRISLKWSH,17,8,9,0.6652661064425771,0.605725585688821,0.059540520753756154,True,estimated
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLLCPC_WQX-MINNEOLAWFP,wqp::wqp:21FLLCPC_WQX-MINNEOLAWFP,9,0,9,,,,False,not_estimable_single_class
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLLCPC_WQX-WCROOKEDNSH,wqp::wqp:21FLLCPC_WQX-WCROOKEDNSH,5,0,5,,,,False,not_estimable_single_class
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLMAIT_WQX-HARVEST LAKE,wqp::wqp:21FLMAIT_WQX-HARVEST LAKE,17,0,17,,,,False,not_estimable_single_class
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLMAIT_WQX-HUNGERFORD LAKE,wqp::wqp:21FLMAIT_WQX-HUNGERFORD LAKE,19,0,19,,,,False,not_estimable_single_class
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLMAIT_WQX-LAKE CATHERINE,wqp::wqp:21FLMAIT_WQX-LAKE CATHERINE,19,0,19,,,,False,not_estimable_single_class
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLMAIT_WQX-LAKE CHARITY,wqp::wqp:21FLMAIT_WQX-LAKE CHARITY,19,0,19,,,,False,not_estimable_single_class
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLMAIT_WQX-LAKE DESTINY,wqp::wqp:21FLMAIT_WQX-LAKE DESTINY,19,0,19,,,,False,not_estimable_single_class
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLMAIT_WQX-LAKE EULALIA,wqp::wqp:21FLMAIT_WQX-LAKE EULALIA,18,1,17,0.07692307692307693,0.2,-0.12307692307692308,False,estimated
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLMAIT_WQX-LAKE FAITH,wqp::wqp:21FLMAIT_WQX-LAKE FAITH,17,0,17,,,,False,not_estimable_single_class
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLMAIT_WQX-LAKE GEM,wqp::wqp:21FLMAIT_WQX-LAKE GEM,19,3,16,0.21637426900584794,0.3547008547008547,-0.13832658569500678,False,estimated
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLMAIT_WQX-LAKE HOPE,wqp::wqp:21FLMAIT_WQX-LAKE HOPE,19,0,19,,,,False,not_estimable_single_class
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLMAIT_WQX-LAKE JACKSON,wqp::wqp:21FLMAIT_WQX-LAKE JACKSON,19,0,19,,,,False,not_estimable_single_class
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLMAIT_WQX-LAKE LILY,wqp::wqp:21FLMAIT_WQX-LAKE LILY,19,1,18,0.05263157894736842,0.1,-0.04736842105263159,False,estimated
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLMAIT_WQX-LAKE LOCH LOMOND,wqp::wqp:21FLMAIT_WQX-LAKE LOCH LOMOND,18,0,18,,,,False,not_estimable_single_class
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLMAIT_WQX-LAKE LOVE,wqp::wqp:21FLMAIT_WQX-LAKE LOVE,2,0,2,,,,False,not_estimable_single_class
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLMAIT_WQX-LAKE LOVELY,wqp::wqp:21FLMAIT_WQX-LAKE LOVELY,1,0,1,,,,False,not_estimable_single_class
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLMAIT_WQX-LAKE LUCIEN,wqp::wqp:21FLMAIT_WQX-LAKE LUCIEN,19,0,19,,,,False,not_estimable_single_class
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLMAIT_WQX-LAKE MAITLAND,wqp::wqp:21FLMAIT_WQX-LAKE MAITLAND,19,2,17,0.5526315789473684,0.7,-0.1473684210526316,False,estimated
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLMAIT_WQX-LAKE MINNEHAHA,wqp::wqp:21FLMAIT_WQX-LAKE MINNEHAHA,19,0,19,,,,False,not_estimable_single_class
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLMAIT_WQX-LAKE NINA,wqp::wqp:21FLMAIT_WQX-LAKE NINA,19,1,18,0.05263157894736842,0.1111111111111111,-0.05847953216374269,False,estimated
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLMAIT_WQX-LAKE SHADOW,wqp::wqp:21FLMAIT_WQX-LAKE SHADOW,19,0,19,,,,False,not_estimable_single_class
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLMAIT_WQX-LAKE SYBELIA,wqp::wqp:21FLMAIT_WQX-LAKE SYBELIA,19,0,19,,,,False,not_estimable_single_class
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLMAIT_WQX-LAKE WAUMPI,wqp::wqp:21FLMAIT_WQX-LAKE WAUMPI,17,1,16,0.3333333333333333,0.3333333333333333,0.0,False,estimated
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLMAIT_WQX-PARK LAKE,wqp::wqp:21FLMAIT_WQX-PARK LAKE,19,0,19,,,,False,not_estimable_single_class
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLORL_WQX-ORLANDO EAST,wqp::wqp:21FLORL_WQX-ORLANDO EAST,1,1,0,,,,False,not_estimable_single_class
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLORL_WQX-ORLANDO WEST,wqp::wqp:21FLORL_WQX-ORLANDO WEST,1,1,0,,,,False,not_estimable_single_class
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLPOLK_WQX-DEER1,wqp::wqp:21FLPOLK_WQX-DEER1,12,2,10,0.16666666666666666,0.375,-0.20833333333333334,False,estimated
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLPOLK_WQX-DEESON1,wqp::wqp:21FLPOLK_WQX-DEESON1,13,9,4,0.8751865418532085,0.8730870980870982,0.002099443766110376,True,estimated
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLPOLK_WQX-ELBERT1,wqp::wqp:21FLPOLK_WQX-ELBERT1,10,0,10,,,,False,not_estimable_single_class
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLPOLK_WQX-THOMAS1,wqp::wqp:21FLPOLK_WQX-THOMAS1,2,0,2,,,,False,not_estimable_single_class
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLSJWM_WQX-44599,wqp::wqp:21FLSJWM_WQX-44599,5,1,4,0.5,0.2,0.3,True,estimated
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLSJWM_WQX-499784,wqp::wqp:21FLSJWM_WQX-499784,19,19,0,,,,False,not_estimable_single_class
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21SC60WQ_WQX-CW-208,wqp::wqp:21SC60WQ_WQX-CW-208,1,0,1,,,,False,not_estimable_single_class
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21SC60WQ_WQX-LCR-02,wqp::wqp:21SC60WQ_WQX-LCR-02,1,0,1,,,,False,not_estimable_single_class
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21SC60WQ_WQX-RL-19154,wqp::wqp:21SC60WQ_WQX-RL-19154,7,6,1,0.976190476190476,0.9150793650793649,0.061111111111111116,True,estimated
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21SC60WQ_WQX-S-326,wqp::wqp:21SC60WQ_WQX-S-326,10,5,5,0.7028571428571428,1.0,-0.29714285714285715,False,estimated
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21SCSANT_WQX-SC-010,wqp::wqp:21SCSANT_WQX-SC-010,1,0,1,,,,False,not_estimable_single_class
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21VASWCB-8-NAR048.61,wqp::wqp:21VASWCB-8-NAR048.61,2,0,2,,,,False,not_estimable_single_class
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21VASWCB-8-NAR058.66,wqp::wqp:21VASWCB-8-NAR058.66,2,2,0,,,,False,not_estimable_single_class
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21VASWCB-8-PMC007.15,wqp::wqp:21VASWCB-8-PMC007.15,4,3,1,0.8055555555555556,0.9166666666666665,-0.11111111111111094,False,estimated
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:CHOCNATWQX-SAR-002,wqp::wqp:CHOCNATWQX-SAR-002,3,0,3,,,,False,not_estimable_single_class
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:CHOCNATWQX-SAR-003,wqp::wqp:CHOCNATWQX-SAR-003,3,0,3,,,,False,not_estimable_single_class
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:CHOCNATWQX-TW2-001,wqp::wqp:CHOCNATWQX-TW2-001,12,0,12,,,,False,not_estimable_single_class
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:CHOCNATWQX-TW2-002,wqp::wqp:CHOCNATWQX-TW2-002,9,0,9,,,,False,not_estimable_single_class
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:CHOCNATWQX-TW2-003,wqp::wqp:CHOCNATWQX-TW2-003,11,0,11,,,,False,not_estimable_single_class
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:MDE_FIELDSERVICES_WQX-BUL0002,wqp::wqp:MDE_FIELDSERVICES_WQX-BUL0002,5,1,4,0.5,0.5,0.0,False,estimated
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:MDE_FIELDSERVICES_WQX-CLV0002,wqp::wqp:MDE_FIELDSERVICES_WQX-CLV0002,5,1,4,0.3333333333333333,0.3333333333333333,0.0,False,estimated
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:MDE_FIELDSERVICES_WQX-LLA894583,wqp::wqp:MDE_FIELDSERVICES_WQX-LLA894583,5,1,4,0.3333333333333333,0.3333333333333333,0.0,False,estimated
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:MDE_FIELDSERVICES_WQX-MIE0039,wqp::wqp:MDE_FIELDSERVICES_WQX-MIE0039,5,1,4,0.5,0.5,0.0,False,estimated
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:MDE_FIELDSERVICES_WQX-MIE0041,wqp::wqp:MDE_FIELDSERVICES_WQX-MIE0041,5,1,4,0.5,0.5,0.0,False,estimated
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:MDE_FIELDSERVICES_WQX-MIE0046,wqp::wqp:MDE_FIELDSERVICES_WQX-MIE0046,5,1,4,0.5,0.5,0.0,False,estimated
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:MDE_FIELDSERVICES_WQX-MIE0048,wqp::wqp:MDE_FIELDSERVICES_WQX-MIE0048,5,1,4,0.3333333333333333,0.5,-0.16666666666666669,False,estimated
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:USGS-01670144,wqp::wqp:USGS-01670144,5,4,1,0.95,0.95,0.0,False,estimated
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:USGS-01670209,wqp::wqp:USGS-01670209,5,5,0,,,,False,not_estimable_single_class
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:USGS-016702576,wqp::wqp:USGS-016702576,5,0,5,,,,False,not_estimable_single_class
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:USGS-383903118425301,wqp::wqp:USGS-383903118425301,25,11,14,0.621439393939394,0.5879984051036683,0.03344098883572566,True,estimated
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:USGS-384200118431901,wqp::wqp:USGS-384200118431901,25,10,15,0.5509090909090909,0.6194539232697127,-0.06854483236062181,False,estimated
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:USGS-384506118433001,wqp::wqp:USGS-384506118433001,25,10,15,0.4692156862745098,0.37779683359371063,0.09141885268079919,True,estimated
fresh_primary,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:WIDNR_WQX-10041501,wqp::wqp:WIDNR_WQX-10041501,1,1,0,,,,False,not_estimable_single_class
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21AWIC-129,wqp::wqp:21AWIC-129,5,2,3,0.3393132705789064,0.23108540759713642,0.10822786298177,False,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLCBA_WQX-WAL-ALLEN-2,wqp::wqp:21FLCBA_WQX-WAL-ALLEN-2,6,0,6,0.0065862030639244,2.684218962080773e-05,0.006559360874303592,False,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLCBA_WQX-WAL-ALLEN-3,wqp::wqp:21FLCBA_WQX-WAL-ALLEN-3,6,0,6,0.006824827191687228,1.9656746689815237e-05,0.006805170444997413,False,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLCBA_WQX-WAL-CAMPCREE-1,wqp::wqp:21FLCBA_WQX-WAL-CAMPCREE-1,10,0,10,0.005396165119616836,4.437890737532005e-05,0.005351786212241516,False,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLCBA_WQX-WAL-CAMPCREE-2,wqp::wqp:21FLCBA_WQX-WAL-CAMPCREE-2,11,0,11,0.0054709949421706695,2.7547029074103018e-05,0.005443447913096567,False,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLCBA_WQX-WAL-CAMPCREE-3,wqp::wqp:21FLCBA_WQX-WAL-CAMPCREE-3,10,0,10,0.006740340893107132,0.00015582567749668585,0.006584515215610446,False,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLCBA_WQX-WAL-DRAPER-1,wqp::wqp:21FLCBA_WQX-WAL-DRAPER-1,19,0,19,0.004029152462320188,9.136618587029709e-06,0.004020015843733158,False,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLCBA_WQX-WAL-DRAPER-2,wqp::wqp:21FLCBA_WQX-WAL-DRAPER-2,20,0,20,0.004374040121616506,5.775635735683373e-05,0.004316283764259673,False,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLCBA_WQX-WAL-DRAPER-3,wqp::wqp:21FLCBA_WQX-WAL-DRAPER-3,20,0,20,0.0045027302665893104,2.6948021963244872e-05,0.004475782244626065,False,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLCBA_WQX-WAL-EASTERN-1,wqp::wqp:21FLCBA_WQX-WAL-EASTERN-1,3,0,3,0.005190383107593793,6.0982577402525484e-05,0.005129400530191268,False,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLCBA_WQX-WAL-EASTERN-2,wqp::wqp:21FLCBA_WQX-WAL-EASTERN-2,3,0,3,0.005190383107593793,5.233045771198898e-05,0.005138052649881804,False,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLCBA_WQX-WAL-EASTERN-3,wqp::wqp:21FLCBA_WQX-WAL-EASTERN-3,3,0,3,0.005190383107593793,3.9455458796582025e-05,0.005150927648797211,False,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLCBA_WQX-WAL-ERN NORTH-1,wqp::wqp:21FLCBA_WQX-WAL-ERN NORTH-1,23,0,23,0.005235118327598801,0.0002246940933958082,0.005010424234202992,False,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLCBA_WQX-WAL-ERN NORTH-2,wqp::wqp:21FLCBA_WQX-WAL-ERN NORTH-2,18,0,18,0.005097246462521517,0.0009751752278249281,0.004122071234696589,False,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLCBA_WQX-WAL-ERN NORTH-3,wqp::wqp:21FLCBA_WQX-WAL-ERN NORTH-3,13,0,13,0.005190383107593793,0.0005906219402182249,0.004599761167375568,False,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLCBA_WQX-WAL-GRAYTON-2,wqp::wqp:21FLCBA_WQX-WAL-GRAYTON-2,4,0,4,0.005190383107593793,0.00010157152982013975,0.005088811577773653,False,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLCBA_WQX-WAL-GRAYTON-3,wqp::wqp:21FLCBA_WQX-WAL-GRAYTON-3,3,0,3,0.005190383107593793,9.504241931776701e-05,0.005095340688276026,False,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLCBA_WQX-WAL-LITTLERE-2,wqp::wqp:21FLCBA_WQX-WAL-LITTLERE-2,3,0,3,0.005190383107593793,8.049921232581518e-05,0.005109883895267978,False,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLCBA_WQX-WAL-LITTLERE-3,wqp::wqp:21FLCBA_WQX-WAL-LITTLERE-3,5,0,5,0.005190383107593793,0.00015972299393210554,0.005030660113661688,False,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLCBA_WQX-WAL-OYSTER-1,wqp::wqp:21FLCBA_WQX-WAL-OYSTER-1,13,0,13,0.046844218410367525,0.012044583283099873,0.03479963512726765,False,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLCBA_WQX-WAL-OYSTER-2,wqp::wqp:21FLCBA_WQX-WAL-OYSTER-2,12,0,12,0.06241281339841918,0.001832041268950753,0.06058077212946843,False,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLCBA_WQX-WAL-OYSTER-3,wqp::wqp:21FLCBA_WQX-WAL-OYSTER-3,11,0,11,0.04614101865135149,0.001312320412757562,0.04482869823859393,False,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLCHCO_WQX-MC1991A01,wqp::wqp:21FLCHCO_WQX-MC1991A01,1,1,0,0.16950301666996637,0.6449635243837775,-0.4754605077138111,True,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLCHCO_WQX-MC2048A03,wqp::wqp:21FLCHCO_WQX-MC2048A03,9,1,8,0.10078278722385886,0.13473824075061602,-0.03395545352675716,True,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLHESD_WQX-BEAUDETTE POND INLET,wqp::wqp:21FLHESD_WQX-BEAUDETTE POND INLET,16,11,5,0.3991519084503393,0.29397942276071165,0.10517248568962767,False,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLHESD_WQX-BEAUDETTE POND MIDDLE,wqp::wqp:21FLHESD_WQX-BEAUDETTE POND MIDDLE,16,12,4,0.4353314904122757,0.235082077176095,0.2002494132361807,False,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLHESD_WQX-BEAUDETTE POND OUTLET,wqp::wqp:21FLHESD_WQX-BEAUDETTE POND OUTLET,16,14,2,0.4024463491482805,0.23277536647891328,0.1696709826693672,False,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLHESD_WQX-BEAUDETTE POND WEST,wqp::wqp:21FLHESD_WQX-BEAUDETTE POND WEST,16,12,4,0.35674137080193563,0.25063850698423207,0.10610286381770356,False,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLLCPC_WQX-ECROOKEDNWSH,wqp::wqp:21FLLCPC_WQX-ECROOKEDNWSH,5,0,5,0.02345531646546442,0.0024297754556700593,0.02102554100979436,False,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLLCPC_WQX-HARRISLKWSH,wqp::wqp:21FLLCPC_WQX-HARRISLKWSH,17,9,8,0.37017631368304293,0.2758135481892881,0.09436276549375483,False,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLLCPC_WQX-MINNEOLAWFP,wqp::wqp:21FLLCPC_WQX-MINNEOLAWFP,9,0,9,0.018795528785221564,0.00606994913883764,0.012725579646383923,False,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLLCPC_WQX-WCROOKEDNSH,wqp::wqp:21FLLCPC_WQX-WCROOKEDNSH,5,0,5,0.031506373339898516,0.0007283910581876336,0.030777982281710883,False,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLMAIT_WQX-HARVEST LAKE,wqp::wqp:21FLMAIT_WQX-HARVEST LAKE,17,0,17,0.005190383107593793,5.42266772065332e-06,0.005184960439873139,False,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLMAIT_WQX-HUNGERFORD LAKE,wqp::wqp:21FLMAIT_WQX-HUNGERFORD LAKE,18,0,18,0.005247544777600193,2.3390067525625883e-05,0.005224154710074568,False,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLMAIT_WQX-LAKE CATHERINE,wqp::wqp:21FLMAIT_WQX-LAKE CATHERINE,18,0,18,0.005190383107593792,2.1346481672989253e-06,0.005188248459426493,False,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLMAIT_WQX-LAKE CHARITY,wqp::wqp:21FLMAIT_WQX-LAKE CHARITY,18,0,18,0.005247544777600193,2.4362704274863866e-05,0.005223182073325329,False,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLMAIT_WQX-LAKE DESTINY,wqp::wqp:21FLMAIT_WQX-LAKE DESTINY,18,0,18,0.005363006845362148,0.0001243440460674708,0.005238662799294677,False,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLMAIT_WQX-LAKE EULALIA,wqp::wqp:21FLMAIT_WQX-LAKE EULALIA,17,1,16,0.06798981890795765,0.05846539900100808,0.00952441990694957,False,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLMAIT_WQX-LAKE FAITH,wqp::wqp:21FLMAIT_WQX-LAKE FAITH,17,0,17,0.005190383107593793,3.4864657208212808e-06,0.005186896641872972,False,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLMAIT_WQX-LAKE GEM,wqp::wqp:21FLMAIT_WQX-LAKE GEM,18,3,15,0.1471418645202384,0.16620127449436742,-0.019059409974129027,True,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLMAIT_WQX-LAKE HOPE,wqp::wqp:21FLMAIT_WQX-LAKE HOPE,18,0,18,0.006342724618370684,4.2131445642339925e-05,0.006300593172728344,False,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLMAIT_WQX-LAKE JACKSON,wqp::wqp:21FLMAIT_WQX-LAKE JACKSON,18,0,18,0.005190383107593792,9.62260073450334e-06,0.0051807605068592884,False,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLMAIT_WQX-LAKE LILY,wqp::wqp:21FLMAIT_WQX-LAKE LILY,18,1,17,0.06120741715625777,0.05495019673178942,0.00625722042446835,False,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLMAIT_WQX-LAKE LOCH LOMOND,wqp::wqp:21FLMAIT_WQX-LAKE LOCH LOMOND,17,0,17,0.006400573684129947,8.655659669921113e-06,0.006391918024460026,False,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLMAIT_WQX-LAKE LOVE,wqp::wqp:21FLMAIT_WQX-LAKE LOVE,2,0,2,0.009788045971592198,1.0164989068089785e-05,0.009777880982524108,False,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLMAIT_WQX-LAKE LOVELY,wqp::wqp:21FLMAIT_WQX-LAKE LOVELY,1,0,1,0.005190383107593793,0.000205955706632666,0.004984427400961127,False,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLMAIT_WQX-LAKE LUCIEN,wqp::wqp:21FLMAIT_WQX-LAKE LUCIEN,18,0,18,0.005190383107593792,3.562085159884299e-06,0.0051868210224339075,False,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLMAIT_WQX-LAKE MAITLAND,wqp::wqp:21FLMAIT_WQX-LAKE MAITLAND,18,2,16,0.10034880844440949,0.10995877579454698,-0.009609967350137485,True,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLMAIT_WQX-LAKE MINNEHAHA,wqp::wqp:21FLMAIT_WQX-LAKE MINNEHAHA,18,0,18,0.005190383107593792,0.0028538141804854756,0.0023365689271083166,False,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLMAIT_WQX-LAKE NINA,wqp::wqp:21FLMAIT_WQX-LAKE NINA,18,1,17,0.05385530138621604,0.055303667336956644,-0.0014483659507406044,True,estimated
fresh_primary,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLMAIT_WQX-LAKE SHADOW,wqp::wqp:21FLMAIT_WQX-LAKE SHADOW,18,0,18,0.005190383107593792,1.583730998915273e-05,0.0051745457976046395,False,estimated
