evaluation_cohort,model_id,horizon_months,chlorophyll_cutoff_ugL,primary_endpoint,metric,estimate,rows,interpretation,inference_performed
legacy_posthoc,P0,2,25.0,False,recall,0.33992094861660077,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P0,2,25.0,False,precision,0.5512820512820513,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P0,2,25.0,False,macro_f1,0.5693652625672663,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P0,2,30.0,True,brier,0.2511373979479325,625,primary_calibrated_endpoint,False
legacy_posthoc,P0,2,30.0,True,f2,0.3694331983805668,625,primary_calibrated_endpoint,False
legacy_posthoc,P0,2,30.0,True,recall,0.35096153846153844,625,primary_calibrated_endpoint,False
legacy_posthoc,P0,2,30.0,True,precision,0.46794871794871795,625,primary_calibrated_endpoint,False
legacy_posthoc,P0,2,30.0,True,macro_f1,0.5775246198496763,625,primary_calibrated_endpoint,False
legacy_posthoc,P0,2,33.0,False,brier,0.2177838914500211,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P0,2,33.0,False,f2,0.38636363636363635,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P0,2,33.0,False,recall,0.3756906077348066,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P0,2,33.0,False,precision,0.4358974358974359,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P0,2,33.0,False,macro_f1,0.5917037451126329,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P0,2,50.0,False,brier,0.10383541469087343,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P0,2,50.0,False,f2,0.38636363636363635,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P0,2,50.0,False,recall,0.4788732394366197,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P0,2,50.0,False,precision,0.21794871794871795,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P0,2,50.0,False,macro_f1,0.5720671257121449,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P0,3,25.0,False,brier,0.2995869285647717,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P0,3,25.0,False,f2,0.41450777202072536,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P0,3,25.0,False,recall,0.38866396761133604,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P0,3,25.0,False,precision,0.5647058823529412,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P0,3,25.0,False,macro_f1,0.5897663891358823,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P0,3,30.0,True,brier,0.25111434576039493,609,primary_calibrated_endpoint,False
legacy_posthoc,P0,3,30.0,True,f2,0.40224032586558045,609,primary_calibrated_endpoint,False
legacy_posthoc,P0,3,30.0,True,recall,0.3891625615763547,609,primary_calibrated_endpoint,False
legacy_posthoc,P0,3,30.0,True,precision,0.4647058823529412,609,primary_calibrated_endpoint,False
legacy_posthoc,P0,3,30.0,True,macro_f1,0.584577311737551,609,primary_calibrated_endpoint,False
legacy_posthoc,P0,3,33.0,False,brier,0.21745953146599012,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P0,3,33.0,False,f2,0.4214123006833713,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P0,3,33.0,False,recall,0.4180790960451977,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P0,3,33.0,False,precision,0.43529411764705883,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P0,3,33.0,False,macro_f1,0.5990199743909581,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P0,3,50.0,False,brier,0.09778203680510168,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P0,3,50.0,False,f2,0.41855203619909503,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P0,3,50.0,False,recall,0.5441176470588235,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P0,3,50.0,False,precision,0.21764705882352942,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P0,3,50.0,False,macro_f1,0.5717887154861945,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P1,1,25.0,False,brier,0.30222202287135946,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P1,1,25.0,False,f2,0.3952901597981497,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P1,1,25.0,False,recall,0.3671875,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P1,1,25.0,False,precision,0.5696969696969697,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P1,1,25.0,False,macro_f1,0.586057650610331,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P1,1,30.0,True,brier,0.24833562524851233,635,primary_calibrated_endpoint,False
legacy_posthoc,P1,1,30.0,True,f2,0.3946053946053946,635,primary_calibrated_endpoint,False
legacy_posthoc,P1,1,30.0,True,recall,0.37799043062200954,635,primary_calibrated_endpoint,False
legacy_posthoc,P1,1,30.0,True,precision,0.47878787878787876,635,primary_calibrated_endpoint,False
legacy_posthoc,P1,1,30.0,True,macro_f1,0.5906942322383499,635,primary_calibrated_endpoint,False
legacy_posthoc,P1,1,33.0,False,brier,0.21532783726847704,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P1,1,33.0,False,f2,0.4180602006688963,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P1,1,33.0,False,recall,0.4098360655737705,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P1,1,33.0,False,precision,0.45454545454545453,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P1,1,33.0,False,macro_f1,0.6081419702296358,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P1,1,50.0,False,brier,0.09199733009584031,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P1,1,50.0,False,f2,0.4304635761589404,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P1,1,50.0,False,recall,0.5416666666666666,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P1,1,50.0,False,precision,0.23636363636363636,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P1,1,50.0,False,macro_f1,0.587596652247969,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P1,2,25.0,False,brier,0.29944037180192856,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P1,2,25.0,False,f2,0.3403141361256545,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P1,2,25.0,False,recall,0.308300395256917,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P1,2,25.0,False,precision,0.582089552238806,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P1,2,25.0,False,macro_f1,0.5677149298912214,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P1,2,30.0,True,brier,0.24932841418920765,625,primary_calibrated_endpoint,False
legacy_posthoc,P1,2,30.0,True,f2,0.33126293995859213,625,primary_calibrated_endpoint,False
legacy_posthoc,P1,2,30.0,True,recall,0.3076923076923077,625,primary_calibrated_endpoint,False
legacy_posthoc,P1,2,30.0,True,precision,0.47761194029850745,625,primary_calibrated_endpoint,False
legacy_posthoc,P1,2,30.0,True,macro_f1,0.5692930932323466,625,primary_calibrated_endpoint,False
legacy_posthoc,P1,2,33.0,False,brier,0.2154207968002488,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P1,2,33.0,False,f2,0.34965034965034963,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P1,2,33.0,False,recall,0.3314917127071823,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P1,2,33.0,False,precision,0.44776119402985076,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P1,2,33.0,False,macro_f1,0.5861981156098803,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P1,2,50.0,False,brier,0.09366692126615392,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P1,2,50.0,False,f2,0.39473684210526316,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P1,2,50.0,False,recall,0.4647887323943662,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P1,2,50.0,False,precision,0.2462686567164179,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P1,2,50.0,False,macro_f1,0.5944684327226047,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P1,3,25.0,False,brier,0.29656674719381776,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P1,3,25.0,False,f2,0.4043478260869565,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P1,3,25.0,False,recall,0.3765182186234818,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P1,3,25.0,False,precision,0.5740740740740741,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P1,3,25.0,False,macro_f1,0.5895593884206104,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P1,3,30.0,True,brier,0.24781181344897904,609,primary_calibrated_endpoint,False
legacy_posthoc,P1,3,30.0,True,f2,0.3952772073921971,609,primary_calibrated_endpoint,False
legacy_posthoc,P1,3,30.0,True,recall,0.3793103448275862,609,primary_calibrated_endpoint,False
legacy_posthoc,P1,3,30.0,True,precision,0.47530864197530864,609,primary_calibrated_endpoint,False
legacy_posthoc,P1,3,30.0,True,macro_f1,0.5872777786699642,609,primary_calibrated_endpoint,False
legacy_posthoc,P1,3,33.0,False,brier,0.21528454819873505,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P1,3,33.0,False,f2,0.41379310344827586,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P1,3,33.0,False,recall,0.4067796610169492,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P1,3,33.0,False,precision,0.4444444444444444,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P1,3,33.0,False,macro_f1,0.6014678788244888,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P1,3,50.0,False,brier,0.09073479952797601,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P1,3,50.0,False,f2,0.4377880184331797,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P1,3,50.0,False,recall,0.5588235294117647,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P1,3,50.0,False,precision,0.2345679012345679,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P1,3,50.0,False,macro_f1,0.5872821686322831,609,predeclared_endpoint_sensitivity_without_recalibration,False
