evaluation_cohort,scenario_id,degradation_seed,model_id,model_seed,horizon_months,estimand,attempted,input_eligible,prediction_successful,target_available,metric_evaluable,shared_success,mask_sha256,metric,estimate,metric_rows,status
legacy_posthoc,mcar_25,20260614,M0,1729,3,observation_weighted,4488,804,1251,819,796,594,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,f2,0.6230432060112712,796,estimated
legacy_posthoc,mcar_25,20260614,M0,1729,3,observation_weighted,4488,804,1251,819,796,594,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,failure_rate,0.7212566844919787,4488,estimated
legacy_posthoc,mcar_25,20260614,M0,1729,3,observation_weighted,4488,804,1251,819,796,594,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,mpiw,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,mcar_25,20260614,M0,1729,3,observation_weighted,4488,804,1251,819,796,594,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,picp,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,mcar_25,20260614,M0,1729,3,observation_weighted,4488,804,1251,819,796,594,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,pr_auc,0.3077073733334532,796,estimated
legacy_posthoc,mcar_25,20260614,M0,1729,3,observation_weighted,4488,804,1251,819,796,594,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,winkler,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,mcar_25,20260614,M0,1729,3,site_weighted,4488,804,1251,819,796,594,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,availability,0.2787433155080214,4488,estimated
legacy_posthoc,mcar_25,20260614,M0,1729,3,site_weighted,4488,804,1251,819,796,594,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,brier,0.2757795217508136,796,estimated
legacy_posthoc,mcar_25,20260614,M0,1729,3,site_weighted,4488,804,1251,819,796,594,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,f2,0.6082287878271069,796,estimated
legacy_posthoc,mcar_25,20260614,M0,1729,3,site_weighted,4488,804,1251,819,796,594,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,failure_rate,0.7212566844919787,4488,estimated
legacy_posthoc,mcar_25,20260614,M0,1729,3,site_weighted,4488,804,1251,819,796,594,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,mpiw,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,mcar_25,20260614,M0,1729,3,site_weighted,4488,804,1251,819,796,594,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,picp,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,mcar_25,20260614,M0,1729,3,site_weighted,4488,804,1251,819,796,594,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,pr_auc,0.343300408395157,796,estimated
legacy_posthoc,mcar_25,20260614,M0,1729,3,site_weighted,4488,804,1251,819,796,594,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,winkler,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,mcar_25,20260614,P1,20260614,1,observation_weighted,4488,804,804,827,635,613,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,availability,0.17914438502673796,4488,estimated
legacy_posthoc,mcar_25,20260614,P1,20260614,1,observation_weighted,4488,804,804,827,635,613,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,brier,0.26436839966311043,635,estimated
legacy_posthoc,mcar_25,20260614,P1,20260614,1,observation_weighted,4488,804,804,827,635,613,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,f2,0.3672032193158954,635,estimated
legacy_posthoc,mcar_25,20260614,P1,20260614,1,observation_weighted,4488,804,804,827,635,613,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,failure_rate,0.820855614973262,4488,estimated
legacy_posthoc,mcar_25,20260614,P1,20260614,1,observation_weighted,4488,804,804,827,635,613,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,mpiw,0.4238467454362729,635,descriptive_available
legacy_posthoc,mcar_25,20260614,P1,20260614,1,observation_weighted,4488,804,804,827,635,613,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,picp,0.16692913385826771,635,descriptive_available
legacy_posthoc,mcar_25,20260614,P1,20260614,1,observation_weighted,4488,804,804,827,635,613,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,pr_auc,0.4148482721650568,635,estimated
legacy_posthoc,mcar_25,20260614,P1,20260614,1,observation_weighted,4488,804,804,827,635,613,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,winkler,4.453364018579657,635,descriptive_available
legacy_posthoc,mcar_25,20260614,P1,20260614,1,site_weighted,4488,804,804,827,635,613,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,availability,0.17914438502673796,4488,estimated
legacy_posthoc,mcar_25,20260614,P1,20260614,1,site_weighted,4488,804,804,827,635,613,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,brier,0.2364839304202396,635,estimated
legacy_posthoc,mcar_25,20260614,P1,20260614,1,site_weighted,4488,804,804,827,635,613,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,f2,0.41172409430196416,635,estimated
legacy_posthoc,mcar_25,20260614,P1,20260614,1,site_weighted,4488,804,804,827,635,613,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,failure_rate,0.820855614973262,4488,estimated
legacy_posthoc,mcar_25,20260614,P1,20260614,1,site_weighted,4488,804,804,827,635,613,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,mpiw,0.4240210051925514,635,descriptive_available
legacy_posthoc,mcar_25,20260614,P1,20260614,1,site_weighted,4488,804,804,827,635,613,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,picp,0.1669053888414376,635,descriptive_available
legacy_posthoc,mcar_25,20260614,P1,20260614,1,site_weighted,4488,804,804,827,635,613,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,pr_auc,0.3543496646057646,635,estimated
legacy_posthoc,mcar_25,20260614,P1,20260614,1,site_weighted,4488,804,804,827,635,613,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,winkler,4.57767396397536,635,descriptive_available
legacy_posthoc,mcar_25,20260614,P1,20260614,2,observation_weighted,4488,804,804,858,625,610,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,availability,0.17914438502673796,4488,estimated
legacy_posthoc,mcar_25,20260614,P1,20260614,2,observation_weighted,4488,804,804,858,625,610,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,brier,0.26791954543063484,625,estimated
legacy_posthoc,mcar_25,20260614,P1,20260614,2,observation_weighted,4488,804,804,858,625,610,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,f2,0.15659955257270694,625,estimated
legacy_posthoc,mcar_25,20260614,P1,20260614,2,observation_weighted,4488,804,804,858,625,610,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,failure_rate,0.820855614973262,4488,estimated
legacy_posthoc,mcar_25,20260614,P1,20260614,2,observation_weighted,4488,804,804,858,625,610,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,mpiw,0.3517562307079633,625,descriptive_available
legacy_posthoc,mcar_25,20260614,P1,20260614,2,observation_weighted,4488,804,804,858,625,610,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,picp,0.1264,625,descriptive_available
legacy_posthoc,mcar_25,20260614,P1,20260614,2,observation_weighted,4488,804,804,858,625,610,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,pr_auc,0.372285583922085,625,estimated
legacy_posthoc,mcar_25,20260614,P1,20260614,2,observation_weighted,4488,804,804,858,625,610,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,winkler,5.045539885824094,625,descriptive_available
legacy_posthoc,mcar_25,20260614,P1,20260614,2,site_weighted,4488,804,804,858,625,610,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,availability,0.17914438502673796,4488,estimated
legacy_posthoc,mcar_25,20260614,P1,20260614,2,site_weighted,4488,804,804,858,625,610,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,brier,0.22989273170559626,625,estimated
legacy_posthoc,mcar_25,20260614,P1,20260614,2,site_weighted,4488,804,804,858,625,610,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,f2,0.12265895130797949,625,estimated
legacy_posthoc,mcar_25,20260614,P1,20260614,2,site_weighted,4488,804,804,858,625,610,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,failure_rate,0.820855614973262,4488,estimated
legacy_posthoc,mcar_25,20260614,P1,20260614,2,site_weighted,4488,804,804,858,625,610,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,mpiw,0.3518324481419165,625,descriptive_available
legacy_posthoc,mcar_25,20260614,P1,20260614,2,site_weighted,4488,804,804,858,625,610,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,picp,0.13077967771103244,625,descriptive_available
legacy_posthoc,mcar_25,20260614,P1,20260614,2,site_weighted,4488,804,804,858,625,610,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,pr_auc,0.28775555640573514,625,estimated
legacy_posthoc,mcar_25,20260614,P1,20260614,2,site_weighted,4488,804,804,858,625,610,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,winkler,5.14951163158127,625,descriptive_available
legacy_posthoc,mcar_25,20260614,P1,20260614,3,observation_weighted,4488,804,804,819,609,594,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,availability,0.17914438502673796,4488,estimated
legacy_posthoc,mcar_25,20260614,P1,20260614,3,observation_weighted,4488,804,804,819,609,594,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,brier,0.2612611626461798,609,estimated
legacy_posthoc,mcar_25,20260614,P1,20260614,3,observation_weighted,4488,804,804,819,609,594,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,f2,0.691027496382055,609,estimated
legacy_posthoc,mcar_25,20260614,P1,20260614,3,observation_weighted,4488,804,804,819,609,594,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,failure_rate,0.820855614973262,4488,estimated
legacy_posthoc,mcar_25,20260614,P1,20260614,3,observation_weighted,4488,804,804,819,609,594,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,mpiw,0.3166015319114313,609,descriptive_available
legacy_posthoc,mcar_25,20260614,P1,20260614,3,observation_weighted,4488,804,804,819,609,594,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,picp,0.1116584564860427,609,descriptive_available
legacy_posthoc,mcar_25,20260614,P1,20260614,3,observation_weighted,4488,804,804,819,609,594,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,pr_auc,0.3680963305412359,609,estimated
legacy_posthoc,mcar_25,20260614,P1,20260614,3,observation_weighted,4488,804,804,819,609,594,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,winkler,5.36145601552789,609,descriptive_available
legacy_posthoc,mcar_25,20260614,P1,20260614,3,site_weighted,4488,804,804,819,609,594,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,availability,0.17914438502673796,4488,estimated
legacy_posthoc,mcar_25,20260614,P1,20260614,3,site_weighted,4488,804,804,819,609,594,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,brier,0.2188212407423969,609,estimated
legacy_posthoc,mcar_25,20260614,P1,20260614,3,site_weighted,4488,804,804,819,609,594,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,f2,0.6262801681648634,609,estimated
legacy_posthoc,mcar_25,20260614,P1,20260614,3,site_weighted,4488,804,804,819,609,594,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,failure_rate,0.820855614973262,4488,estimated
legacy_posthoc,mcar_25,20260614,P1,20260614,3,site_weighted,4488,804,804,819,609,594,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,mpiw,0.3166397272793103,609,descriptive_available
legacy_posthoc,mcar_25,20260614,P1,20260614,3,site_weighted,4488,804,804,819,609,594,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,picp,0.12314154298303352,609,descriptive_available
legacy_posthoc,mcar_25,20260614,P1,20260614,3,site_weighted,4488,804,804,819,609,594,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,pr_auc,0.28685851072702384,609,estimated
legacy_posthoc,mcar_25,20260614,P1,20260614,3,site_weighted,4488,804,804,819,609,594,f583539c2ff952bb697b453ba529df4361ce0ef59c2adf9eaae6a0269c6aa056,winkler,5.579302366462831,609,descriptive_available
legacy_posthoc,mcar_50,1729,M0,1729,1,observation_weighted,4488,804,993,827,629,486,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,availability,0.2212566844919786,4488,estimated
legacy_posthoc,mcar_50,1729,M0,1729,1,observation_weighted,4488,804,993,827,629,486,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,brier,0.2741017220795474,629,estimated
legacy_posthoc,mcar_50,1729,M0,1729,1,observation_weighted,4488,804,993,827,629,486,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,f2,0.5641864268192968,629,estimated
legacy_posthoc,mcar_50,1729,M0,1729,1,observation_weighted,4488,804,993,827,629,486,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,failure_rate,0.7787433155080213,4488,estimated
legacy_posthoc,mcar_50,1729,M0,1729,1,observation_weighted,4488,804,993,827,629,486,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,mpiw,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,mcar_50,1729,M0,1729,1,observation_weighted,4488,804,993,827,629,486,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,picp,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,mcar_50,1729,M0,1729,1,observation_weighted,4488,804,993,827,629,486,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,pr_auc,0.2888420619157803,629,estimated
legacy_posthoc,mcar_50,1729,M0,1729,1,observation_weighted,4488,804,993,827,629,486,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,winkler,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,mcar_50,1729,M0,1729,1,site_weighted,4488,804,993,827,629,486,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,availability,0.2212566844919786,4488,estimated
legacy_posthoc,mcar_50,1729,M0,1729,1,site_weighted,4488,804,993,827,629,486,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,brier,0.2750949986115477,629,estimated
legacy_posthoc,mcar_50,1729,M0,1729,1,site_weighted,4488,804,993,827,629,486,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,f2,0.5630880342015588,629,estimated
legacy_posthoc,mcar_50,1729,M0,1729,1,site_weighted,4488,804,993,827,629,486,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,failure_rate,0.7787433155080213,4488,estimated
legacy_posthoc,mcar_50,1729,M0,1729,1,site_weighted,4488,804,993,827,629,486,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,mpiw,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,mcar_50,1729,M0,1729,1,site_weighted,4488,804,993,827,629,486,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,picp,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,mcar_50,1729,M0,1729,1,site_weighted,4488,804,993,827,629,486,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,pr_auc,0.27976138783266746,629,estimated
legacy_posthoc,mcar_50,1729,M0,1729,1,site_weighted,4488,804,993,827,629,486,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,winkler,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,mcar_50,1729,M0,1729,2,observation_weighted,4488,804,993,858,654,479,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,availability,0.2212566844919786,4488,estimated
legacy_posthoc,mcar_50,1729,M0,1729,2,observation_weighted,4488,804,993,858,654,479,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,brier,0.2717199247764563,654,estimated
legacy_posthoc,mcar_50,1729,M0,1729,2,observation_weighted,4488,804,993,858,654,479,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,f2,0.6516936671575847,654,estimated
legacy_posthoc,mcar_50,1729,M0,1729,2,observation_weighted,4488,804,993,858,654,479,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,failure_rate,0.7787433155080213,4488,estimated
legacy_posthoc,mcar_50,1729,M0,1729,2,observation_weighted,4488,804,993,858,654,479,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,mpiw,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,mcar_50,1729,M0,1729,2,observation_weighted,4488,804,993,858,654,479,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,picp,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,mcar_50,1729,M0,1729,2,observation_weighted,4488,804,993,858,654,479,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,pr_auc,0.3138182784820869,654,estimated
legacy_posthoc,mcar_50,1729,M0,1729,2,observation_weighted,4488,804,993,858,654,479,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,winkler,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,mcar_50,1729,M0,1729,2,site_weighted,4488,804,993,858,654,479,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,availability,0.2212566844919786,4488,estimated
legacy_posthoc,mcar_50,1729,M0,1729,2,site_weighted,4488,804,993,858,654,479,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,brier,0.2701491722628297,654,estimated
legacy_posthoc,mcar_50,1729,M0,1729,2,site_weighted,4488,804,993,858,654,479,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,f2,0.6200811129062983,654,estimated
legacy_posthoc,mcar_50,1729,M0,1729,2,site_weighted,4488,804,993,858,654,479,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,failure_rate,0.7787433155080213,4488,estimated
legacy_posthoc,mcar_50,1729,M0,1729,2,site_weighted,4488,804,993,858,654,479,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,mpiw,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,mcar_50,1729,M0,1729,2,site_weighted,4488,804,993,858,654,479,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,picp,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,mcar_50,1729,M0,1729,2,site_weighted,4488,804,993,858,654,479,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,pr_auc,0.28992117232346454,654,estimated
legacy_posthoc,mcar_50,1729,M0,1729,2,site_weighted,4488,804,993,858,654,479,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,winkler,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,mcar_50,1729,M0,1729,3,observation_weighted,4488,804,993,819,638,469,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,availability,0.2212566844919786,4488,estimated
legacy_posthoc,mcar_50,1729,M0,1729,3,observation_weighted,4488,804,993,819,638,469,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,brier,0.2742279805976634,638,estimated
legacy_posthoc,mcar_50,1729,M0,1729,3,observation_weighted,4488,804,993,819,638,469,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,f2,0.6210691823899371,638,estimated
legacy_posthoc,mcar_50,1729,M0,1729,3,observation_weighted,4488,804,993,819,638,469,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,failure_rate,0.7787433155080213,4488,estimated
legacy_posthoc,mcar_50,1729,M0,1729,3,observation_weighted,4488,804,993,819,638,469,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,mpiw,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,mcar_50,1729,M0,1729,3,observation_weighted,4488,804,993,819,638,469,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,picp,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,mcar_50,1729,M0,1729,3,observation_weighted,4488,804,993,819,638,469,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,pr_auc,0.2824375886512994,638,estimated
legacy_posthoc,mcar_50,1729,M0,1729,3,observation_weighted,4488,804,993,819,638,469,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,winkler,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,mcar_50,1729,M0,1729,3,site_weighted,4488,804,993,819,638,469,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,availability,0.2212566844919786,4488,estimated
legacy_posthoc,mcar_50,1729,M0,1729,3,site_weighted,4488,804,993,819,638,469,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,brier,0.27900618407106037,638,estimated
legacy_posthoc,mcar_50,1729,M0,1729,3,site_weighted,4488,804,993,819,638,469,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,f2,0.5709972146376894,638,estimated
legacy_posthoc,mcar_50,1729,M0,1729,3,site_weighted,4488,804,993,819,638,469,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,failure_rate,0.7787433155080213,4488,estimated
legacy_posthoc,mcar_50,1729,M0,1729,3,site_weighted,4488,804,993,819,638,469,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,mpiw,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,mcar_50,1729,M0,1729,3,site_weighted,4488,804,993,819,638,469,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,picp,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,mcar_50,1729,M0,1729,3,site_weighted,4488,804,993,819,638,469,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,pr_auc,0.22416099723991736,638,estimated
legacy_posthoc,mcar_50,1729,M0,1729,3,site_weighted,4488,804,993,819,638,469,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,winkler,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,mcar_50,1729,P1,1729,1,observation_weighted,4488,804,804,827,635,486,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,availability,0.17914438502673796,4488,estimated
legacy_posthoc,mcar_50,1729,P1,1729,1,observation_weighted,4488,804,804,827,635,486,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,brier,0.2799907508287695,635,estimated
legacy_posthoc,mcar_50,1729,P1,1729,1,observation_weighted,4488,804,804,827,635,486,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,f2,0.17299107142857142,635,estimated
legacy_posthoc,mcar_50,1729,P1,1729,1,observation_weighted,4488,804,804,827,635,486,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,failure_rate,0.820855614973262,4488,estimated
legacy_posthoc,mcar_50,1729,P1,1729,1,observation_weighted,4488,804,804,827,635,486,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,mpiw,0.3796442009645497,635,descriptive_available
legacy_posthoc,mcar_50,1729,P1,1729,1,observation_weighted,4488,804,804,827,635,486,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,picp,0.14015748031496064,635,descriptive_available
legacy_posthoc,mcar_50,1729,P1,1729,1,observation_weighted,4488,804,804,827,635,486,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,pr_auc,0.3820206081869114,635,estimated
legacy_posthoc,mcar_50,1729,P1,1729,1,observation_weighted,4488,804,804,827,635,486,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,winkler,4.652378596923381,635,descriptive_available
legacy_posthoc,mcar_50,1729,P1,1729,1,site_weighted,4488,804,804,827,635,486,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,availability,0.17914438502673796,4488,estimated
legacy_posthoc,mcar_50,1729,P1,1729,1,site_weighted,4488,804,804,827,635,486,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,brier,0.2439710820365029,635,estimated
legacy_posthoc,mcar_50,1729,P1,1729,1,site_weighted,4488,804,804,827,635,486,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,f2,0.2298532125806706,635,estimated
legacy_posthoc,mcar_50,1729,P1,1729,1,site_weighted,4488,804,804,827,635,486,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,failure_rate,0.820855614973262,4488,estimated
legacy_posthoc,mcar_50,1729,P1,1729,1,site_weighted,4488,804,804,827,635,486,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,mpiw,0.3796473473388081,635,descriptive_available
legacy_posthoc,mcar_50,1729,P1,1729,1,site_weighted,4488,804,804,827,635,486,93229352eb81a8ff53abd0f06c10ca07562eb4f61cf7c307707918cb5ff6ce04,picp,0.13513198982665928,635,descriptive_available
